DATE,ID,INDUSTRY,RECESS1,RECESS2,RECESS3,RECESS4,RECESS5
1981Q1,108,,10.0,10.0,20.0,20.0,10.0
1981Q1,109,,50.0,25.0,15.0,10.0,10.0
1981Q1,112,,5.0,5.0,5.0,5.0,
1981Q1,125,,60.0,40.0,30.0,25.0,20.0
1981Q1,138,,15.0,30.0,20.0,10.0,10.0
1981Q1,140,,20.0,30.0,30.0,20.0,10.0
1981Q1,144,,20.0,30.0,20.0,15.0,15.0
1981Q1,147,,10.0,20.0,30.0,30.0,20.0
1981Q1,158,,1.0,2.0,3.0,3.0,3.0
1981Q1,302,,0.0,30.0,40.0,30.0,30.0
1981Q1,306,,70.0,10.0,0.0,0.0,0.0
1981Q1,308,,60.0,50.0,30.0,0.0,0.0
1981Q1,310,,35.0,45.0,10.0,5.0,5.0
1981Q1,314,,0.0,20.0,0.0,0.0,0.0
1981Q1,316,,0.0,90.0,20.0,3.0,3.0
1981Q2,7,,40.0,30.0,20.0,15.0,15.0
1981Q2,8,,0.0,0.0,0.0,10.0,10.0
1981Q2,21,,,,,,
1981Q2,27,,0.0,0.0,0.0,0.0,0.0
1981Q2,31,,50.0,40.0,30.0,30.0,30.0
1981Q2,49,,40.0,5.0,5.0,5.0,5.0
1981Q2,54,,20.0,0.0,10.0,30.0,10.0
1981Q2,64,,50.0,50.0,20.0,40.0,60.0
1981Q2,65,,75.0,0.0,0.0,25.0,25.0
1981Q2,70,,30.0,0.0,0.0,0.0,0.0
1981Q2,72,,25.0,25.0,10.0,10.0,25.0
1981Q2,77,,,,,,
1981Q2,78,,15.0,20.0,0.0,0.0,0.0
1981Q2,85,,25.0,5.0,5.0,5.0,5.0
1981Q2,86,,50.0,20.0,0.0,0.0,0.0
1981Q2,89,,50.0,20.0,0.0,0.0,0.0
1981Q2,96,,5.0,5.0,5.0,5.0,5.0
1981Q2,98,,25.0,15.0,10.0,0.0,0.0
1981Q2,102,,1.0,2.0,5.0,7.0,10.0
1981Q2,108,,30.0,20.0,20.0,10.0,10.0
1981Q2,109,,40.0,20.0,10.0,5.0,5.0
1981Q2,112,,30.0,5.0,,,
1981Q2,118,,50.0,40.0,30.0,10.0,5.0
1981Q2,125,,60.0,50.0,60.0,10.0,5.0
1981Q2,138,,25.0,20.0,15.0,15.0,25.0
1981Q2,140,,40.0,30.0,20.0,10.0,10.0
1981Q2,144,,30.0,20.0,15.0,15.0,15.0
1981Q2,145,,40.0,15.0,15.0,20.0,25.0
1981Q2,147,,20.0,30.0,20.0,10.0,10.0
1981Q2,148,,0.0,0.0,0.0,0.0,0.0
1981Q2,158,,1.0,2.0,3.0,3.0,3.0
1981Q2,172,,50.0,25.0,25.0,25.0,25.0
1981Q2,300,,60.0,30.0,20.0,20.0,20.0
1981Q2,302,,0.0,20.0,30.0,40.0,50.0
1981Q2,304,,,,,,
1981Q2,306,,50.0,10.0,0.0,0.0,0.0
1981Q2,308,,0.0,50.0,0.0,0.0,0.0
1981Q2,310,,60.0,40.0,20.0,15.0,15.0
1981Q2,312,,50.0,30.0,15.0,5.0,5.0
1981Q2,314,,50.0,25.0,20.0,20.0,20.0
1981Q2,316,,60.0,20.0,10.0,0.0,0.0
1981Q2,318,,50.0,50.0,10.0,10.0,20.0
1981Q3,4,,100.0,,,,
1981Q3,5,,70.0,40.0,10.0,10.0,10.0
1981Q3,12,,55.0,50.0,45.0,30.0,20.0
1981Q3,13,,30.0,40.0,50.0,40.0,30.0
1981Q3,16,,,,,,
1981Q3,18,,70.0,60.0,50.0,35.0,30.0
1981Q3,19,,45.0,30.0,20.0,15.0,15.0
1981Q3,21,,,,,,
1981Q3,23,,,,,,
1981Q3,25,,50.0,30.0,10.0,5.0,5.0
1981Q3,30,,70.0,35.0,30.0,35.0,20.0
1981Q3,31,,45.0,10.0,25.0,10.0,5.0
1981Q3,33,,50.0,30.0,20.0,10.0,
1981Q3,34,,55.0,30.0,15.0,30.0,20.0
1981Q3,35,,40.0,30.0,25.0,10.0,10.0
1981Q3,40,,90.0,20.0,20.0,,
1981Q3,43,,50.0,30.0,10.0,10.0,10.0
1981Q3,54,,60.0,40.0,30.0,30.0,20.0
1981Q3,58,,50.0,,,50.0,50.0
1981Q3,62,,70.0,40.0,5.0,5.0,5.0
1981Q3,65,,100.0,75.0,50.0,50.0,50.0
1981Q3,66,,,,,,
1981Q3,68,,50.0,30.0,5.0,5.0,5.0
1981Q3,69,,75.0,30.0,30.0,10.0,10.0
1981Q3,70,,49.0,40.0,20.0,25.0,35.0
1981Q3,72,,40.0,,,,
1981Q3,74,,75.0,40.0,20.0,20.0,20.0
1981Q3,75,,65.0,40.0,25.0,25.0,20.0
1981Q3,77,,80.0,20.0,,,
1981Q3,79,,75.0,40.0,25.0,20.0,10.0
1981Q3,81,,60.0,20.0,15.0,15.0,5.0
1981Q3,82,,90.0,50.0,25.0,15.0,5.0
1981Q3,84,,50.0,25.0,50.0,60.0,40.0
1981Q3,85,,90.0,,,10.0,10.0
1981Q3,86,,40.0,10.0,10.0,25.0,10.0
1981Q3,87,,40.0,50.0,50.0,10.0,10.0
1981Q4,4,,100.0,100.0,20.0,,
1981Q4,5,,90.0,50.0,10.0,,
1981Q4,7,,90.0,50.0,30.0,5.0,5.0
1981Q4,9,,60.0,50.0,40.0,40.0,30.0
1981Q4,12,,90.0,50.0,50.0,40.0,20.0
1981Q4,13,,40.0,50.0,40.0,30.0,20.0
1981Q4,14,,100.0,50.0,,,
1981Q4,16,,100.0,45.0,30.0,5.0,5.0
1981Q4,18,,98.0,70.0,55.0,40.0,35.0
1981Q4,19,,90.0,50.0,10.0,10.0,10.0
1981Q4,20,,40.0,10.0,,,
1981Q4,21,,80.0,60.0,50.0,40.0,40.0
1981Q4,23,,90.0,50.0,30.0,20.0,10.0
1981Q4,25,,100.0,60.0,30.0,20.0,10.0
1981Q4,30,,60.0,60.0,30.0,25.0,15.0
1981Q4,31,,40.0,30.0,40.0,40.0,10.0
1981Q4,35,,99.0,75.0,35.0,10.0,5.0
1981Q4,36,,50.0,30.0,10.0,,
1981Q4,39,,90.0,60.0,20.0,10.0,10.0
1981Q4,40,,100.0,50.0,20.0,,
1981Q4,41,,100.0,90.0,60.0,50.0,50.0
1981Q4,42,,45.0,75.0,60.0,50.0,25.0
1981Q4,44,,70.0,30.0,20.0,5.0,
1981Q4,47,,60.0,50.0,25.0,10.0,10.0
1981Q4,53,,90.0,35.0,25.0,15.0,15.0
1981Q4,54,,85.0,50.0,40.0,20.0,20.0
1981Q4,58,,70.0,50.0,50.0,25.0,25.0
1981Q4,62,,100.0,50.0,10.0,,
1981Q4,63,,85.0,60.0,30.0,25.0,15.0
1981Q4,66,,,,,,
1981Q4,67,,100.0,50.0,20.0,10.0,10.0
1981Q4,68,,82.0,65.0,50.0,10.0,5.0
1981Q4,69,,100.0,75.0,75.0,10.0,10.0
1981Q4,70,,100.0,35.0,25.0,15.0,15.0
1981Q4,72,,95.0,50.0,10.0,5.0,5.0
1981Q4,74,,100.0,50.0,25.0,5.0,5.0
1981Q4,75,,98.0,60.0,40.0,15.0,15.0
1981Q4,76,,100.0,80.0,,,
1981Q4,79,,100.0,90.0,50.0,20.0,10.0
1981Q4,80,,95.0,65.0,40.0,10.0,10.0
1981Q4,82,,99.0,50.0,10.0,5.0,5.0
1981Q4,84,,100.0,65.0,55.0,25.0,25.0
1981Q4,88,,95.0,80.0,25.0,15.0,5.0
1981Q4,89,,100.0,90.0,60.0,10.0,0.0
1981Q4,96,,99.0,90.0,35.0,10.0,20.0
1981Q4,97,,70.0,80.0,50.0,30.0,10.0
1982Q1,3,,99.0,50.0,10.0,5.0,5.0
1982Q1,5,,100.0,50.0,10.0,,
1982Q1,9,,50.0,40.0,30.0,30.0,30.0
1982Q1,16,,90.0,25.0,15.0,10.0,10.0
1982Q1,19,,95.0,30.0,20.0,20.0,20.0
1982Q1,21,,80.0,60.0,50.0,50.0,50.0
1982Q1,23,,50.0,30.0,5.0,5.0,5.0
1982Q1,27,,90.0,50.0,30.0,20.0,10.0
1982Q1,30,,90.0,80.0,20.0,,
1982Q1,31,,90.0,40.0,10.0,10.0,10.0
1982Q1,35,,80.0,30.0,5.0,30.0,40.0
1982Q1,36,,45.0,,,,
1982Q1,40,,100.0,50.0,,,
1982Q1,41,,100.0,75.0,50.0,50.0,10.0
1982Q1,47,,70.0,25.0,10.0,10.0,15.0
1982Q1,53,,80.0,40.0,30.0,20.0,20.0
1982Q1,58,,50.0,,50.0,50.0,50.0
1982Q1,60,,98.0,20.0,,,
1982Q1,61,,75.0,50.0,25.0,25.0,20.0
1982Q1,62,,100.0,50.0,25.0,10.0,10.0
1982Q1,63,,50.0,25.0,10.0,10.0,5.0
1982Q1,65,,100.0,50.0,50.0,75.0,75.0
1982Q1,67,,90.0,40.0,10.0,10.0,20.0
1982Q1,68,,100.0,70.0,30.0,5.0,5.0
1982Q1,69,,85.0,45.0,10.0,5.0,
1982Q1,70,,100.0,40.0,15.0,15.0,30.0
1982Q1,72,,90.0,50.0,10.0,5.0,1.0
1982Q1,75,,100.0,40.0,20.0,30.0,40.0
1982Q1,78,,100.0,50.0,10.0,10.0,10.0
1982Q1,79,,90.0,50.0,30.0,10.0,5.0
1982Q1,83,,95.0,40.0,15.0,15.0,35.0
1982Q1,86,,95.0,20.0,5.0,20.0,60.0
1982Q1,87,,95.0,45.0,35.0,10.0,5.0
1982Q1,88,,100.0,70.0,50.0,30.0,10.0
1982Q1,90,,90.0,50.0,5.0,10.0,15.0
1982Q2,3,,50.0,10.0,5.0,10.0,15.0
1982Q2,4,,,,,,
1982Q2,5,,70.0,10.0,10.0,10.0,10.0
1982Q2,9,,50.0,50.0,40.0,40.0,40.0
1982Q2,10,,,40.0,10.0,60.0,50.0
1982Q2,12,,65.0,50.0,25.0,25.0,25.0
1982Q2,13,,70.0,40.0,30.0,10.0,10.0
1982Q2,15,,40.0,10.0,20.0,30.0,30.0
1982Q2,16,,50.0,20.0,10.0,5.0,5.0
1982Q2,19,,50.0,10.0,10.0,20.0,25.0
1982Q2,20,,70.0,40.0,30.0,10.0,5.0
1982Q2,30,,50.0,50.0,25.0,15.0,50.0
1982Q2,31,,30.0,15.0,5.0,10.0,20.0
1982Q2,33,,50.0,40.0,30.0,30.0,30.0
1982Q2,35,,100.0,40.0,5.0,20.0,20.0
1982Q2,40,,40.0,10.0,5.0,25.0,35.0
1982Q2,41,,100.0,100.0,75.0,50.0,40.0
1982Q2,46,,40.0,30.0,20.0,20.0,30.0
1982Q2,47,,75.0,35.0,20.0,25.0,20.0
1982Q2,51,,50.0,25.0,10.0,5.0,5.0
1982Q2,53,,40.0,5.0,,10.0,25.0
1982Q2,58,,99.0,,,50.0,50.0
1982Q2,60,,30.0,,,,
1982Q2,62,,10.0,,,,
1982Q2,63,,40.0,15.0,10.0,5.0,5.0
1982Q2,65,,100.0,35.0,35.0,0.0,0.0
1982Q2,66,,,,,,
1982Q2,67,,30.0,20.0,10.0,40.0,50.0
1982Q2,68,,65.0,40.0,10.0,10.0,10.0
1982Q2,69,,100.0,70.0,10.0,10.0,20.0
1982Q2,70,,45.0,5.0,5.0,10.0,30.0
1982Q2,72,,10.0,1.0,1.0,1.0,1.0
1982Q2,74,,60.0,20.0,10.0,50.0,25.0
1982Q2,75,,20.0,10.0,10.0,15.0,20.0
1982Q2,78,,90.0,40.0,2.0,20.0,20.0
1982Q2,79,,40.0,20.0,30.0,40.0,40.0
1982Q2,80,,60.0,30.0,20.0,10.0,10.0
1982Q2,83,,55.0,20.0,10.0,35.0,50.0
1982Q2,84,,70.0,15.0,25.0,40.0,50.0
1982Q2,88,,100.0,60.0,10.0,,
1982Q2,92,,95.0,40.0,30.0,30.0,20.0
1982Q2,93,,40.0,,10.0,10.0,10.0
1982Q3,3,,,50.0,,5.0,5.0
1982Q3,5,,,20.0,10.0,,
1982Q3,9,,0.0,40.0,25.0,25.0,25.0
1982Q3,16,,1.0,40.0,15.0,15.0,15.0
1982Q3,19,,0.0,40.0,20.0,20.0,20.0
1982Q3,20,,0.0,10.0,0.0,0.0,0.0
1982Q3,21,,20.0,20.0,30.0,40.0,50.0
1982Q3,23,,10.0,20.0,25.0,25.0,25.0
1982Q3,25,,0.0,25.0,10.0,10.0,10.0
1982Q3,27,,10.0,50.0,50.0,25.0,20.0
1982Q3,30,,50.0,50.0,50.0,50.0,50.0
1982Q3,33,,,20.0,20.0,20.0,20.0
1982Q3,35,,0.0,15.0,10.0,10.0,5.0
1982Q3,36,,,,,,
1982Q3,39,,0.0,30.0,20.0,10.0,20.0
1982Q3,43,,10.0,30.0,30.0,40.0,40.0
1982Q3,47,,100.0,70.0,20.0,10.0,15.0
1982Q3,51,,1.0,20.0,10.0,8.0,6.0
1982Q3,56,,,5.0,10.0,15.0,20.0
1982Q3,58,,99.0,60.0,50.0,50.0,50.0
1982Q3,59,,10.0,15.0,15.0,25.0,30.0
1982Q3,60,,5.0,20.0,10.0,5.0,5.0
1982Q3,61,,5.0,50.0,25.0,25.0,10.0
1982Q3,62,,50.0,40.0,10.0,10.0,10.0
1982Q3,65,,50.0,50.0,25.0,50.0,50.0
1982Q3,66,,,,,,
1982Q3,68,,,35.0,15.0,5.0,5.0
1982Q3,69,,20.0,15.0,10.0,20.0,10.0
1982Q3,70,,,45.0,20.0,10.0,10.0
1982Q3,72,,10.0,1.0,1.0,1.0,1.0
1982Q3,75,,10.0,10.0,15.0,20.0,25.0
1982Q3,78,,0.0,10.0,10.0,0.0,0.0
1982Q3,79,,100.0,40.0,30.0,30.0,30.0
1982Q3,80,,45.0,40.0,20.0,20.0,20.0
1982Q3,84,,10.0,40.0,40.0,40.0,40.0
1982Q3,86,,0.0,5.0,5.0,5.0,5.0
1982Q3,87,,0.0,40.0,27.0,27.0,26.0
1982Q3,89,,,35.0,35.0,35.0,15.0
1982Q3,92,,5.0,20.0,25.0,20.0,15.0
1982Q3,94,,,35.0,35.0,45.0,30.0
1982Q3,95,,,20.0,,15.0,30.0
1982Q3,96,,,45.0,10.0,10.0,10.0
1982Q3,97,,,10.0,,,
1982Q4,5,,20.0,10.0,0.0,0.0,0.0
1982Q4,9,,10.0,50.0,50.0,50.0,50.0
1982Q4,12,,50.0,50.0,30.0,30.0,30.0
1982Q4,13,,0.0,10.0,20.0,15.0,15.0
1982Q4,19,,50.0,50.0,20.0,15.0,15.0
1982Q4,21,,40.0,30.0,30.0,40.0,50.0
1982Q4,23,,80.0,90.0,70.0,40.0,20.0
1982Q4,30,,10.0,20.0,40.0,25.0,20.0
1982Q4,31,,50.0,20.0,10.0,5.0,2.0
1982Q4,33,,30.0,50.0,20.0,10.0,0.0
1982Q4,35,,5.0,10.0,15.0,10.0,5.0
1982Q4,39,,50.0,25.0,15.0,10.0,10.0
1982Q4,40,,50.0,45.0,25.0,20.0,20.0
1982Q4,41,,0.0,30.0,50.0,30.0,30.0
1982Q4,43,,5.0,30.0,40.0,30.0,30.0
1982Q4,46,,45.0,45.0,40.0,40.0,25.0
1982Q4,47,,40.0,40.0,30.0,25.0,20.0
1982Q4,51,,1.0,15.0,10.0,8.0,6.0
1982Q4,58,,75.0,60.0,50.0,50.0,50.0
1982Q4,59,,0.0,20.0,30.0,30.0,40.0
1982Q4,60,,20.0,30.0,10.0,5.0,5.0
1982Q4,61,,75.0,50.0,25.0,10.0,10.0
1982Q4,62,,15.0,40.0,30.0,0.0,0.0
1982Q4,66,,,,,,
1982Q4,67,,10.0,40.0,30.0,30.0,10.0
1982Q4,68,,50.0,55.0,40.0,20.0,10.0
1982Q4,69,,50.0,50.0,30.0,10.0,5.0
1982Q4,70,,50.0,60.0,30.0,20.0,20.0
1982Q4,72,,40.0,10.0,5.0,1.0,1.0
1982Q4,74,,50.0,50.0,25.0,10.0,5.0
1982Q4,75,,15.0,15.0,10.0,5.0,5.0
1982Q4,79,,50.0,50.0,30.0,10.0,10.0
1982Q4,84,,50.0,50.0,30.0,30.0,30.0
1982Q4,87,,30.0,60.0,30.0,30.0,30.0
1982Q4,92,,30.0,25.0,20.0,20.0,15.0
1982Q4,94,,0.0,40.0,40.0,30.0,30.0
1982Q4,95,,40.0,50.0,30.0,10.0,5.0
1982Q4,96,,50.0,45.0,5.0,5.0,10.0
1983Q1,5,,20.0,10.0,0.0,0.0,0.0
1983Q1,9,,40.0,30.0,30.0,30.0,30.0
1983Q1,12,,10.0,20.0,20.0,25.0,25.0
1983Q1,16,,4.0,5.0,15.0,15.0,15.0
1983Q1,18,,35.0,25.0,18.0,15.0,20.0
1983Q1,19,,0.0,15.0,15.0,15.0,15.0
1983Q1,21,,30.0,40.0,30.0,40.0,40.0
1983Q1,30,,10.0,10.0,10.0,10.0,10.0
1983Q1,35,,10.0,5.0,5.0,5.0,10.0
1983Q1,40,,2.0,2.0,5.0,5.0,10.0
1983Q1,41,,0.0,0.0,0.0,0.0,0.0
1983Q1,42,,5.0,25.0,15.0,5.0,5.0
1983Q1,43,,30.0,25.0,20.0,20.0,20.0
1983Q1,47,,10.0,5.0,8.0,10.0,8.0
1983Q1,51,,3.0,5.0,10.0,6.0,6.0
1983Q1,53,,10.0,30.0,20.0,10.0,5.0
1983Q1,58,,10.0,20.0,40.0,50.0,50.0
1983Q1,60,,5.0,20.0,10.0,10.0,10.0
1983Q1,61,,25.0,10.0,5.0,5.0,5.0
1983Q1,62,,0.0,10.0,10.0,0.0,0.0
1983Q1,65,,,,,,
1983Q1,66,,,,,,
1983Q1,67,,0.0,20.0,10.0,0.0,0.0
1983Q1,69,,0.0,0.0,0.0,5.0,5.0
1983Q1,70,,0.0,0.0,10.0,40.0,40.0
1983Q1,78,,0.0,15.0,15.0,15.0,15.0
1983Q1,79,,20.0,20.0,30.0,30.0,30.0
1983Q1,80,,15.0,15.0,20.0,20.0,20.0
1983Q1,82,,0.0,0.0,0.0,5.0,5.0
1983Q1,84,,0.0,5.0,10.0,10.0,10.0
1983Q1,87,,0.0,10.0,30.0,30.0,30.0
1983Q1,88,,60.0,50.0,40.0,30.0,10.0
1983Q1,89,,10.0,15.0,15.0,15.0,20.0
1983Q1,92,,5.0,5.0,10.0,10.0,10.0
1983Q1,93,,10.0,5.0,5.0,5.0,5.0
1983Q1,94,,25.0,20.0,10.0,10.0,10.0
1983Q1,98,,3.0,5.0,10.0,15.0,20.0
1983Q1,99,,0.0,0.0,3.0,5.0,8.0
1983Q2,5,,0.0,0.0,0.0,0.0,0.0
1983Q2,9,,0.0,10.0,20.0,25.0,25.0
1983Q2,12,,10.0,20.0,15.0,15.0,20.0
1983Q2,13,,0.0,10.0,10.0,15.0,15.0
1983Q2,16,,0.0,5.0,7.0,8.0,10.0
1983Q2,19,,0.0,10.0,15.0,20.0,20.0
1983Q2,21,,10.0,20.0,30.0,40.0,40.0
1983Q2,23,,5.0,10.0,10.0,10.0,10.0
1983Q2,25,,0.0,0.0,0.0,5.0,10.0
1983Q2,30,,30.0,20.0,20.0,20.0,20.0
1983Q2,31,,0.0,1.0,2.0,4.0,7.0
1983Q2,33,,0.0,0.0,10.0,15.0,20.0
1983Q2,35,,0.0,5.0,5.0,5.0,5.0
1983Q2,36,,0.0,0.0,0.0,0.0,0.0
1983Q2,39,,0.0,10.0,10.0,15.0,20.0
1983Q2,40,,0.0,0.0,0.0,0.0,0.0
1983Q2,41,,10.0,10.0,10.0,10.0,10.0
1983Q2,43,,10.0,20.0,20.0,25.0,20.0
1983Q2,47,,5.0,5.0,10.0,15.0,15.0
1983Q2,53,,0.0,5.0,5.0,15.0,25.0
1983Q2,55,,0.0,10.0,10.0,10.0,10.0
1983Q2,60,,0.0,5.0,5.0,5.0,5.0
1983Q2,62,,0.0,0.0,0.0,0.0,0.0
1983Q2,63,,20.0,10.0,5.0,5.0,5.0
1983Q2,66,,,,,,
1983Q2,67,,10.0,20.0,10.0,10.0,10.0
1983Q2,68,,2.0,2.0,8.0,10.0,10.0
1983Q2,70,,0.0,0.0,25.0,30.0,25.0
1983Q2,72,,1.0,1.0,1.0,5.0,5.0
1983Q2,74,,0.0,15.0,20.0,30.0,20.0
1983Q2,75,,0.0,5.0,10.0,10.0,15.0
1983Q2,78,,0.0,0.0,5.0,5.0,0.0
1983Q2,79,,0.0,0.0,10.0,20.0,20.0
1983Q2,80,,0.0,5.0,5.0,5.0,10.0
1983Q2,82,,1.0,1.0,1.0,1.0,1.0
1983Q2,87,,0.0,10.0,20.0,35.0,20.0
1983Q2,89,,0.0,0.0,0.0,0.0,0.0
1983Q2,93,,0.0,0.0,10.0,20.0,30.0
1983Q2,94,,15.0,10.0,10.0,15.0,15.0
1983Q2,99,,0.0,2.0,4.0,6.0,8.0
1983Q3,5,,,,,,
1983Q3,9,,,25.0,25.0,40.0,40.0
1983Q3,12,,15.0,20.0,25.0,20.0,15.0
1983Q3,13,,,5.0,5.0,10.0,10.0
1983Q3,16,,,5.0,7.0,5.0,5.0
1983Q3,19,,,5.0,15.0,20.0,20.0
1983Q3,20,,,,,,
1983Q3,23,,,5.0,10.0,15.0,20.0
1983Q3,27,,2.0,10.0,60.0,65.0,70.0
1983Q3,30,,20.0,25.0,30.0,30.0,15.0
1983Q3,35,,,5.0,10.0,15.0,20.0
1983Q3,40,,,,40.0,40.0,40.0
1983Q3,43,,,10.0,20.0,25.0,20.0
1983Q3,47,,2.0,15.0,20.0,20.0,25.0
1983Q3,60,,,,10.0,10.0,10.0
1983Q3,62,,,5.0,5.0,5.0,10.0
1983Q3,65,,,,10.0,10.0,
1983Q3,66,,,,,,
1983Q3,67,,,,5.0,10.0,10.0
1983Q3,68,,,5.0,10.0,15.0,20.0
1983Q3,70,,,20.0,70.0,50.0,20.0
1983Q3,72,,,,,,
1983Q3,79,,,25.0,25.0,20.0,20.0
1983Q3,80,,,5.0,5.0,10.0,10.0
1983Q3,82,,5.0,5.0,7.0,7.0,7.0
1983Q3,84,,,1.0,3.0,10.0,20.0
1983Q3,89,,,,15.0,10.0,5.0
1983Q3,94,,2.0,5.0,10.0,15.0,15.0
1983Q3,95,,,,10.0,20.0,30.0
1983Q3,98,,,1.0,15.0,25.0,25.0
1983Q3,99,,,,3.0,5.0,8.0
1983Q3,100,,,,,,
1983Q4,5,,,,,,
1983Q4,9,,,20.0,30.0,30.0,30.0
1983Q4,10,,,10.0,10.0,20.0,30.0
1983Q4,12,,2.0,10.0,15.0,20.0,40.0
1983Q4,13,,5.0,5.0,10.0,10.0,5.0
1983Q4,16,,,15.0,10.0,10.0,10.0
1983Q4,19,,,2.0,5.0,7.0,10.0
1983Q4,23,,,,5.0,10.0,15.0
1983Q4,25,,,,5.0,20.0,20.0
1983Q4,30,,35.0,40.0,50.0,50.0,50.0
1983Q4,31,,,1.0,2.0,3.0,4.0
1983Q4,35,,,15.0,15.0,15.0,15.0
1983Q4,39,,,10.0,10.0,15.0,15.0
1983Q4,40,,,5.0,7.0,12.0,20.0
1983Q4,41,,,30.0,20.0,,10.0
1983Q4,43,,5.0,15.0,25.0,15.0,15.0
1983Q4,44,,,,5.0,5.0,10.0
1983Q4,47,,5.0,15.0,20.0,25.0,30.0
1983Q4,51,,,2.0,3.0,4.0,5.0
1983Q4,60,,,5.0,5.0,5.0,15.0
1983Q4,61,,,,,,
1983Q4,62,,,5.0,5.0,5.0,5.0
1983Q4,66,,,,,,
1983Q4,67,,,10.0,20.0,10.0,10.0
1983Q4,70,,,10.0,15.0,20.0,40.0
1983Q4,74,,,5.0,10.0,15.0,20.0
1983Q4,79,,,10.0,15.0,20.0,25.0
1983Q4,80,,,5.0,5.0,10.0,15.0
1983Q4,82,,,10.0,20.0,15.0,10.0
1983Q4,84,,1.0,5.0,15.0,20.0,25.0
1983Q4,87,,1.0,20.0,30.0,30.0,15.0
1983Q4,89,,,,10.0,15.0,15.0
1983Q4,90,,,,1.0,3.0,10.0
1983Q4,94,,2.0,3.0,5.0,10.0,20.0
1983Q4,95,,,,5.0,15.0,20.0
1983Q4,98,,,2.0,5.0,15.0,20.0
1983Q4,99,,,5.0,7.0,10.0,10.0
1984Q1,2,,,,,,
1984Q1,9,,,10.0,40.0,50.0,50.0
1984Q1,12,,10.0,15.0,25.0,40.0,45.0
1984Q1,13,,5.0,10.0,10.0,10.0,5.0
1984Q1,19,,1.0,3.0,5.0,7.0,10.0
1984Q1,20,,,,,,
1984Q1,30,,20.0,40.0,50.0,60.0,70.0
1984Q1,35,,0.0,5.0,15.0,15.0,10.0
1984Q1,36,,,,,,
1984Q1,39,,,10.0,15.0,15.0,20.0
1984Q1,40,,1.0,10.0,22.0,30.0,32.0
1984Q1,41,,,,,10.0,20.0
1984Q1,43,,5.0,10.0,15.0,15.0,15.0
1984Q1,47,,20.0,15.0,10.0,20.0,30.0
1984Q1,53,,1.0,10.0,5.0,5.0,5.0
1984Q1,60,,,,,10.0,20.0
1984Q1,62,,,,2.0,5.0,15.0
1984Q1,65,,,,,,
1984Q1,66,,,,,,
1984Q1,68,,1.0,8.0,13.0,20.0,25.0
1984Q1,69,,5.0,10.0,15.0,20.0,20.0
1984Q1,70,,0.0,5.0,10.0,20.0,30.0
1984Q1,72,,1.0,1.0,5.0,5.0,5.0
1984Q1,82,,,5.0,5.0,10.0,10.0
1984Q1,84,,,3.0,5.0,10.0,15.0
1984Q1,86,,5.0,10.0,20.0,30.0,
1984Q1,87,,,20.0,20.0,30.0,30.0
1984Q1,90,,,1.0,2.0,15.0,25.0
1984Q1,93,,,15.0,25.0,30.0,40.0
1984Q1,98,,1.0,10.0,15.0,25.0,30.0
1984Q1,99,,,5.0,7.0,9.0,12.0
1984Q2,5,,,,,,
1984Q2,9,,10.0,30.0,30.0,50.0,50.0
1984Q2,12,,5.0,25.0,35.0,45.0,50.0
1984Q2,13,,10.0,10.0,10.0,5.0,5.0
1984Q2,15,,,,,20.0,80.0
1984Q2,16,,,5.0,10.0,5.0,10.0
1984Q2,19,,3.0,5.0,10.0,15.0,15.0
1984Q2,20,,,,,,
1984Q2,23,,5.0,10.0,15.0,20.0,25.0
1984Q2,25,,,,,10.0,30.0
1984Q2,27,,,2.0,20.0,60.0,70.0
1984Q2,30,,25.0,20.0,30.0,60.0,80.0
1984Q2,31,,,,1.0,5.0,10.0
1984Q2,35,,30.0,20.0,20.0,30.0,30.0
1984Q2,36,,,,,,
1984Q2,39,,,10.0,10.0,15.0,20.0
1984Q2,40,,5.0,15.0,35.0,40.0,40.0
1984Q2,41,,,,20.0,30.0,50.0
1984Q2,43,,10.0,15.0,15.0,15.0,15.0
1984Q2,60,,,10.0,10.0,20.0,35.0
1984Q2,61,,,,,,
1984Q2,62,,,20.0,20.0,20.0,20.0
1984Q2,65,,,,,20.0,60.0
1984Q2,66,,,,,,
1984Q2,68,,3.0,10.0,10.0,15.0,20.0
1984Q2,70,,,10.0,15.0,20.0,20.0
1984Q2,72,,1.0,1.0,5.0,10.0,5.0
1984Q2,74,,,20.0,30.0,40.0,40.0
1984Q2,75,,,5.0,15.0,10.0,15.0
1984Q2,82,,5.0,,5.0,10.0,10.0
1984Q2,84,,1.0,15.0,30.0,25.0,25.0
1984Q2,86,,,1.0,1.0,10.0,20.0
1984Q2,94,,10.0,10.0,15.0,20.0,20.0
1984Q2,95,,,5.0,10.0,20.0,25.0
1984Q2,98,,1.0,5.0,10.0,20.0,30.0
1984Q3,5,,,,,,10.0
1984Q3,13,,10.0,10.0,5.0,5.0,10.0
1984Q3,15,,,,,,
1984Q3,19,,3.0,5.0,5.0,5.0,5.0
1984Q3,25,,,,,,
1984Q3,30,,20.0,25.0,35.0,45.0,65.0
1984Q3,31,,,,,,
1984Q3,33,,,10.0,10.0,25.0,50.0
1984Q3,40,,1.0,20.0,30.0,35.0,35.0
1984Q3,42,,,10.0,5.0,20.0,40.0
1984Q3,43,,10.0,15.0,20.0,25.0,30.0
