DATE,ID,INDUSTRY,PRGDP1,PRGDP2,PRGDP3,PRGDP4,PRGDP5,PRGDP6,PRGDP7,PRGDP8,PRGDP9,PRGDP10,PRGDP11,PRGDP12,PRGDP13,PRGDP14,PRGDP15,PRGDP16,PRGDP17,PRGDP18,PRGDP19,PRGDP20,PRGDP21,PRGDP22,PRGDP23,PRGDP24,PRGDP25,PRGDP26,PRGDP27,PRGDP28,PRGDP29,PRGDP30,PRGDP31,PRGDP32,PRGDP33,PRGDP34,PRGDP35,PRGDP36,PRGDP37,PRGDP38,PRGDP39,PRGDP40,PRGDP41,PRGDP42,PRGDP43,PRGDP44
1968Q4,1,,0.0,0.0,0.0,0.0,60.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,2,,0.0,0.0,0.0,20.0,40.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,3,,0.0,0.0,0.0,40.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,4,,0.0,0.0,5.0,15.0,40.0,25.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,5,,3.0,4.0,5.0,5.0,10.0,10.0,30.0,10.0,10.0,5.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,6,,0.0,0.0,0.0,10.0,20.0,25.0,25.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,7,,2.0,10.0,20.0,30.0,30.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,8,,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,9,,1.0,4.0,6.0,10.0,15.0,20.0,20.0,15.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,10,,0.0,0.0,8.0,42.0,25.0,15.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,11,,0.0,0.0,0.0,5.0,15.0,50.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,12,,0.0,0.0,35.0,27.0,18.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,13,,0.0,0.0,5.0,20.0,40.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,15,,0.0,0.0,0.0,10.0,75.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,16,,0.0,0.0,0.0,0.0,0.0,50.0,20.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,17,,60.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,18,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,30.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,19,,0.0,3.0,5.0,8.0,15.0,25.0,25.0,10.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,21,,0.0,0.0,5.0,55.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,22,,0.0,0.0,5.0,10.0,75.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,23,,0.0,0.0,0.0,10.0,60.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,24,,0.0,5.0,10.0,20.0,30.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,25,,5.0,5.0,15.0,30.0,15.0,10.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,26,,0.0,2.0,10.0,20.0,40.0,15.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,27,,0.0,0.0,0.0,0.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,29,,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,30,,0.0,0.0,5.0,35.0,35.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,31,,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,32,,0.0,0.0,5.0,25.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,33,,3.0,5.0,6.0,10.0,13.0,20.0,13.0,10.0,6.0,5.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,34,,0.0,0.0,5.0,10.0,50.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,35,,0.0,0.0,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,36,,0.0,5.0,10.0,20.0,50.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,37,,0.0,1.0,2.0,3.0,3.0,4.0,8.0,20.0,25.0,20.0,10.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,38,,0.0,0.0,30.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,39,,0.0,0.0,0.0,10.0,70.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,41,,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,42,,0.0,0.0,20.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,43,,0.0,0.0,10.0,60.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,45,,1.0,2.0,5.0,20.0,50.0,10.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,46,,0.0,0.0,10.0,20.0,40.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,47,,0.0,10.0,35.0,35.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,48,,1.0,5.0,20.0,40.0,20.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,49,,2.0,4.0,8.0,16.0,26.0,25.0,10.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,50,,1.0,2.0,15.0,20.0,25.0,15.0,10.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,51,,0.0,0.0,3.0,80.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,52,,0.0,5.0,20.0,25.0,25.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,53,,5.0,10.0,15.0,40.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,54,,0.0,0.0,5.0,25.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,55,,0.0,0.0,15.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,56,,0.0,0.0,10.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,57,,0.0,10.0,10.0,20.0,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,58,,0.0,0.0,5.0,15.0,60.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,59,,1.0,2.0,13.0,35.0,25.0,12.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,60,,0.0,0.0,0.0,10.0,15.0,65.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,61,,0.0,0.0,10.0,10.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,62,,0.0,1.0,4.0,12.0,35.0,20.0,12.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,63,,0.0,0.0,0.0,10.0,20.0,40.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,64,,0.0,0.0,10.0,15.0,25.0,25.0,13.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,65,,0.0,14.0,53.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,66,,0.0,0.0,3.0,95.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,67,,2.0,5.0,7.0,13.0,15.0,12.0,10.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,68,,0.0,0.0,5.0,10.0,25.0,25.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,69,,0.0,0.0,0.0,0.0,5.0,20.0,25.0,25.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,70,,0.0,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,71,,0.0,0.0,0.0,15.0,40.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,72,,0.0,0.0,5.0,40.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,73,,0.0,0.0,5.0,20.0,40.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,74,,0.0,10.0,15.0,60.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,75,,5.0,10.0,15.0,20.0,15.0,10.0,7.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,76,,0.0,0.0,10.0,30.0,30.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,77,,15.0,6.0,7.0,7.0,10.0,10.0,10.0,10.0,8.0,6.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,78,,0.0,0.0,10.0,20.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,79,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,80,,0.0,0.0,0.0,0.0,80.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,81,,0.0,10.0,15.0,25.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,82,,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,83,,0.0,0.0,0.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,84,,0.0,0.0,0.0,20.0,40.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,85,,0.0,0.0,0.0,10.0,20.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,86,,0.0,0.0,0.0,10.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,87,,0.0,0.0,0.0,60.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,88,,0.0,0.0,10.0,40.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968Q4,89,,0.0,0.0,8.0,30.0,45.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,2,,0.0,25.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,4,,0.0,0.0,0.0,15.0,40.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,6,,0.0,0.0,5.0,10.0,25.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,7,,1.0,5.0,25.0,45.0,15.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,8,,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,9,,1.0,4.0,6.0,10.0,15.0,20.0,20.0,15.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,10,,0.0,0.0,10.0,40.0,25.0,15.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,15,,0.0,0.0,5.0,40.0,40.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,16,,0.0,0.0,0.0,0.0,0.0,50.0,20.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,18,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,25.0,10.0,10.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,21,,0.0,5.0,15.0,45.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,22,,0.0,0.0,5.0,10.0,75.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,23,,0.0,0.0,0.0,60.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,26,,2.0,15.0,40.0,30.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,28,,3.0,5.0,10.0,12.0,15.0,20.0,12.0,10.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,29,,0.0,0.0,0.0,5.0,60.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,30,,0.0,0.0,0.0,20.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,31,,5.0,10.0,20.0,45.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,32,,0.0,0.0,0.0,30.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,37,,1.0,3.0,8.0,13.0,19.0,26.0,15.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,38,,0.0,0.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,39,,0.0,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,41,,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,42,,0.0,0.0,0.0,60.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,43,,0.0,0.0,0.0,0.0,15.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,46,,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,48,,0.0,2.0,10.0,30.0,40.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,49,,1.0,5.0,10.0,20.0,28.0,20.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,50,,5.0,5.0,5.0,20.0,30.0,20.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,51,,0.0,0.0,3.0,80.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,52,,0.0,10.0,20.0,25.0,30.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,54,,0.0,2.0,30.0,50.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,57,,0.0,5.0,10.0,30.0,30.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,58,,0.0,0.0,5.0,15.0,60.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,59,,2.0,3.0,11.0,35.0,25.0,12.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,60,,0.0,0.0,10.0,30.0,40.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,61,,0.0,0.0,10.0,60.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,64,,0.0,5.0,10.0,25.0,40.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,65,,0.0,0.0,10.0,25.0,55.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,66,,0.0,0.0,3.0,95.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,67,,2.0,5.0,7.0,13.0,15.0,12.0,10.0,8.0,7.0,6.0,5.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,69,,0.0,0.0,0.0,0.0,0.0,5.0,20.0,25.0,25.0,20.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,70,,0.0,0.0,0.0,30.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,72,,0.0,0.0,5.0,50.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,73,,0.0,0.0,5.0,10.0,30.0,30.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,74,,0.0,5.0,10.0,20.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,77,,8.0,4.0,8.0,15.0,20.0,18.0,12.0,8.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,78,,0.0,0.0,0.0,25.0,45.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,79,,0.0,0.0,0.0,0.0,0.0,30.0,40.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969Q1,81,,0.0,10.0,20.0,35.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
